"","behaviour","mean.X","mean.Y","mean.Z","min.X","min.Y","min.Z","kurt.X","kurt.Y","kurt.Z","skew.X","skew.Y","skew.Z","max.X","max.Y","max.Z","sd.X","sd.Y","sd.Z","range.X","range.Y","range.Z","pitch","roll","odba","freq.X","freq.Y","freq.Z","amp.X","amp.Y","amp.Z","index"
"2476","walk",-9.09567560158919e-14,9.09460007303409e-14,4.5474041199256e-14,-776.65,-313.85,-294.3,3.25432294650981,0.398922485761263,-1.14920275365003,-1.00042958193299,0.251375422368227,-0.173078096313882,556.35,354.15,295.7,247.370439241487,143.032670173084,169.55952223024,1333,668,590,-0.635710766119234,0.939833441531683,7909.6,43013,46757,34186,2150.65,2337.85,1709.3,"2419"
"1307","sit",-4.54743881439512e-14,0,4.54737376226477e-14,-135.7,-83,-72.8,0.2307018814975,-1.1883844742785,0.442150456837285,-0.318768587976293,-0.044377178051656,0.879128628058352,119.3,73,120.2,55.3078465928375,43.6577599058861,51.5155571801271,255,156,193,-0.554068576094333,0.841870345188306,2278.8,32774,39500,35276,1638.7,1975,1763.8,"1310"
"1418","run",-4.54769468610783e-14,0,4.54830617613311e-14,-324.2,-309.5,-584.55,-0.461395664836312,-1.05596314442608,-1.45384327946544,0.761826894978557,-0.0255822094829158,-0.252837751989769,560.8,325.5,467.45,254.017736637259,186.595114732689,347.376252104711,885,635,1052,-0.607660267425309,0.951878844288193,12935.9,39164,45210,32411,1958.2,2260.5,1620.55,"894"
"1709","sit",9.09491394956302e-14,-9.09495298084123e-14,9.09496870177273e-14,-18.3499999999999,-10.4000000000001,-19.5999999999999,-1.19964942027353,-0.098624704347789,-1.02053507353943,0.494550342536531,0.407151749226977,-0.0967515840757667,29.6500000000001,13.5999999999999,20.4000000000001,14.5467485967429,5.53838281545492,10.9803652513307,48,24,40,-0.731288829734256,0.84954350203507,514,50047,41888,36832,2502.35,2094.4,1841.6,"1392"
"723","walk",9.09605724075391e-14,0,4.54726534204752e-14,-160.6,-96,-229.3,6.38152024862965,0.0872992402327815,2.07178061050818,2.50661704202648,0.792114962610203,-0.778519366285742,558.4,162,159.7,152.165560803806,63.1672800044287,77.916351908549,719,258,389,-0.558930466043032,0.878096621237944,3707.4,33912,41640,34566,1695.6,2082,1728.3,"2158"
"1556","walk",0,-9.09480132806236e-14,0,-237.5,-283.15,-160.25,-1.09747052207234,0.627998296366843,-0.309756460147264,-0.211091394226061,-0.83263147438858,0.278336699051616,169.5,153.85,177.75,116.076426728709,102.063073893703,87.2346352026955,407,437,338,-0.590323568363483,0.955568483277307,4657.5,38370,46743,33025,1918.5,2337.15,1651.25,"2548"
"447","sit",-9.09492967049452e-14,-9.09505110113784e-14,-4.54733473098656e-14,-45.1500000000001,-64.6500000000001,-32.45,-1.01808347050162,2.03526246647134,-0.910550263161157,-0.403750643249693,0.476799165094729,0.444875058442732,31.8499999999999,77.3499999999999,44.55,22.2527940291835,27.8837341756614,21.3183266846059,77,142,77,-0.521864352989857,0.872355860202682,1047.3,32223,42913,36029,1611.15,2145.65,1801.45,"1549"
"1747","stand",0,9.09500773305094e-14,0,-39.25,-41.0999999999999,-21,-0.71769418514828,-1.39134392966299,-0.866559983495174,-0.0921513662508655,0.100224652493721,-0.349687637579972,29.75,38.9000000000001,16,17.9116986176192,25.2855273770756,10.548135280453,69,80,37,-0.699181289959051,0.897500166633403,899.5,48685,45262,36100,2434.25,2263.1,1805,"1763"
"1031","sit",9.09491666006845e-14,0,4.54747350886464e-14,-21.5999999999999,-27.75,-17.3,-0.442131360537052,-0.784082606986101,-0.546151794420306,0.206407099079158,-0.0839184250010257,0.524472039645179,23.4000000000001,23.25,25.7,10.999521520694,12.8754151695964,12.2435804876635,45,51,43,-0.738070008979863,0.829483566319257,571.1,50332,40815,37366,2516.6,2040.75,1868.3,"1686"
"2012","run",-9.09550212924159e-14,-9.09466946197313e-14,-4.54802862037695e-14,-680.4,-591.15,-317.45,-0.0819793210187596,1.13448470991915,-0.555850347624241,-0.813474815511167,0.193645415864698,0.146226495043979,369.6,605.85,310.55,267.601903856023,242.27133005872,155.516956259472,1050,1197,628,-0.627586769520381,0.941930416031268,9912.2,41708,46323,33529,2085.4,2316.15,1676.45,"829"
"1576","eat",4.54730003651704e-14,9.09469548282527e-14,-4.54743881439512e-14,-93.55,-53.5999999999999,-119.2,-0.0192432095361359,-1.39385757711149,2.31111650447737,-0.364632200676739,-0.407025873355553,-1.29667023040493,71.45,37.4000000000001,48.8,38.8566528883306,30.6171606507819,37.9523246635621,165,91,168,-0.578460405521273,0.915698370777105,1632.9,35291,42852,32924,1764.55,2142.6,1646.2,"3"
"1478","sit",-9.09496870177273e-14,-1.81899287299281e-13,0,-85.1500000000001,-62.3000000000002,-19.25,2.07610231559339,1.20735616135919,-1.52247677898208,-1.42871542716031,-1.17332574494735,-0.176404761200334,30.8499999999999,30.6999999999998,16.75,27.342419328524,21.873078863008,12.0912103786615,116,93,36,-0.577828193802492,0.93710901739634,919.699999999999,36063,44566,32745,1803.15,2228.3,1637.25,"1459"
"431","run",-9.09428782280841e-14,0,9.09494701772928e-14,-405.4,-537.5,-735.35,-0.460301695455207,-1.69806351732984,-1.17108503584048,0.484765533145885,0.184379698950752,-0.626303463305871,649.6,661.5,415.65,265.671621605161,420.465844410446,368.763263811408,1055,1199,1151,-0.582994025268313,0.947427169213277,18354.6,39408,47870,33847,1970.4,2393.5,1692.35,"1129"
"341","eat",0,-1.81901715912147e-13,-4.54735207822132e-14,-162.5,-286.05,-230.2,0.232546724799531,-0.281475135889682,-0.0087043065611212,0.441467882688272,-0.593633814182623,0.063006203630237,238.5,217.95,210.8,92.8958103411955,120.868991713734,103.350502252236,401,504,441,-0.690780694553895,0.923714226619802,4698.5,47190,45561,34424,2359.5,2278.05,1721.2,"72"
"540","lie",-9.09504242752046e-14,9.09499905943356e-14,4.54751687695154e-14,-39.9000000000001,-28.0999999999999,-17.55,-1.33507829152843,-0.764386837424614,-1.00929146939614,0.101643487979955,0.138040045260856,0.5051309960641,41.0999999999999,32.9000000000001,30.45,26.6120273560659,17.2043446165267,14.669965737412,81,61,48,-0.569294940259764,0.874017796133826,943,33598,40262,33691,1679.9,2013.1,1684.55,"657"
"473","walk",-9.09550212924159e-14,-9.09439190621697e-14,-9.09466946197313e-14,-266.9,-412.65,-559.15,-0.673668666214152,-1.14813178743288,-0.883891232438887,0.506631986723789,0.15436103755671,-0.198565145147433,378.1,372.35,521.85,182.845894273379,225.84467764606,290.815237963176,645,785,1081,-0.616281548879374,0.943839541820246,11043,40338,45693,33083,2016.9,2284.65,1654.15,"2096"
"1448","run",-9.09661235226622e-14,0,-4.54747350886464e-14,-1077.4,-728.25,-1639.2,-0.443276856370955,-0.888869695557871,-0.287237285831166,-0.265910302726948,-0.114186372304752,-0.852208060084925,855.6,666.75,736.8,473.290319271152,387.205218945906,659.801453389379,1933,1395,2376,-0.575964970227545,0.939704760980069,24057.3,35968,42905,32964,1798.4,2145.25,1648.2,"817"
"624","sit",0,1.8189859340989e-13,9.09459139941671e-14,-169.25,-235.7,-133.1,-1.26999363862543,2.34357214732991,-0.842517803570412,0.664012770151049,-0.866626005946143,-0.654410535246947,365.75,175.3,82.9000000000001,189.69251434888,79.2744068344089,63.2496307457497,535,411,216,-0.628429609840296,0.91962996441866,5484.8,38205,41734,31802,1910.25,2086.7,1590.1,"1402"
"602","run",-9.0948082398512e-14,1.81895340803373e-13,-9.09661235226622e-14,-400.15,-313.45,-1159.4,-0.183233423258197,-0.033944098635081,0.411790803070387,0.855214342587471,-0.638848341399075,-0.702937571383437,601.85,219.55,645.6,268.798158475835,141.388406805323,430.174065136184,1002,533,1805,-0.61202710130631,0.945598413181535,12679.3,36823,41809,30848,1841.15,2090.45,1542.4,"1139"
"2081","run",-9.09564090711967e-14,-1.81896164797024e-13,-4.54802862037695e-14,-914.65,-448.55,-443.7,-0.354805598245268,-0.834213267354496,-1.59188215347573,-0.324963006467513,0.310760509612019,0.0549322627148845,630.35,528.45,448.3,381.236806501653,272.877739154948,300.270246698922,1545,977,892,-0.671950448835924,0.911782820160623,15583.4,46873,45871,35454,2343.65,2293.55,1772.7,"917"
"1142","walk",9.09463476750361e-14,-1.81899981188671e-13,-9.09494051251625e-14,-286.35,-216.3,-175.65,-0.823196465270007,-0.621886220387611,-0.359776149468475,0.674732877047008,0.143878044385806,-0.174943995165952,447.65,207.7,150.35,220.094303950781,112.755487671332,77.9725154005867,734,424,326,-0.62473789970127,0.957937833201414,6363.9,41967,47446,33333,2098.35,2372.3,1666.65,"2359"
"2356","stand",9.09499038581618e-14,0,9.09497087017708e-14,-42.0999999999999,-75.25,-92.8499999999999,0.819506163856167,-0.386344141588191,2.60248361525067,0.859086048773929,-0.0743429841778787,-1.2435453107587,85.9000000000001,71.75,48.1500000000001,30.3660128571748,33.9595347435739,29.4319464814037,128,147,141,-0.665796910860496,0.943134331293729,1396.3,45422,46805,33957,2271.1,2340.25,1697.85,"1843"
"953","forage",4.54761228674272e-14,-1.81901022022757e-13,-9.09487762879024e-14,-336.8,-233.3,-202.65,-1.19165826350725,-0.938000590890145,-0.509951912690767,-0.221482283624233,0.124103170339458,-0.386061046950576,252.2,239.7,124.35,172.209664133732,129.75121944463,85.2675510564124,589,473,327,-0.537590485793948,0.930184613112767,6348.3,35396,47526,35393,1769.8,2376.3,1769.65,"161"
"2366","stand",9.09501640666832e-14,-9.09492967049452e-14,0,-55.5999999999999,-33.4000000000001,-33.5,-0.886184596740892,0.21713433589903,-0.776095232939028,-0.208415116642055,-0.104153277278617,-0.521090160648599,54.4000000000001,28.5999999999999,26.5,29.2761803663337,14.1807875959731,17.5574245803517,110,62,60,-0.67517246952086,0.94521258251703,937,45112,45668,32990,2255.6,2283.4,1649.5,"1820"
"1043","sit",-9.09494701772928e-14,-9.09493400730321e-14,0,-15.9000000000001,-15.6500000000001,-23.5,1.40090671656873,0.232180109213703,0.678828186660562,0.315024107692114,-0.909582689503532,-1.20742297563429,18.0999999999999,7.34999999999991,11.5,6.72700762441573,6.12393922070977,9.24235103377809,34,23,35,-0.723429618138263,0.762659387835187,317,50998,39893,41750,2549.9,1994.65,2087.5,"1583"
"2302","stand",0,0,9.09492750209018e-14,-22.75,-22.75,-11.0999999999999,-0.348591709165269,-1.18702782117679,-0.50082218083221,-0.763889381941548,-0.387364843592427,0.8082990946039,11.25,18.25,20.9000000000001,9.06627643639067,13.0661273608719,8.95544527089525,34,41,32,-0.699235754880499,0.924478959091894,511.9,46895,44515,33582,2344.75,2225.75,1679.1,"1742"
"1560","walk",-9.09462609388623e-14,-9.09460874665147e-14,9.09501640666832e-14,-219.9,-220.65,-95.3499999999999,-0.595128996233481,0.554017425086867,-0.386685093475836,0.314817713485016,-0.357407508639674,0.834456175811691,331.1,159.35,150.65,144.437894138477,84.3964797220458,68.9219810632588,551,380,246,-0.600255631048476,0.954811425386969,4512.2,38858,46253,32727,1942.9,2312.65,1636.35,"2308"
"2578","walk",-9.0949817121988e-14,-1.81893389239463e-13,-4.54719595310848e-14,-303.15,-312.55,-200.2,-0.754307271808228,0.794579108849825,-1.20650239276104,-0.40858728151595,0.888465966119353,0.104653458925885,208.85,463.45,243.8,136.613660024403,176.867918307181,133.833596600209,512,776,444,-0.57533849546589,0.948695857683192,6794.2,37023,46411,33264,1851.15,2320.55,1663.2,"2212"
"469","walk",4.54747350886464e-14,0,9.09494701772928e-14,-254.55,-295,-499.6,0.731549224416598,-0.263645620745097,-0.377244565525101,1.27888114172832,0.402849567504477,-0.2407527169984,569.45,448,377.4,215.332173018437,184.864103714337,240.334722725137,824,743,877,-0.612130929920766,0.946804044625341,9250.9,39611,45420,32692,1980.55,2271,1634.6,"2191"
"1466","run",-4.54788984249888e-14,9.0948082398512e-14,4.54858373188927e-14,-295.2,-464.35,-687.3,-1.26159598337572,-1.23814543218435,-1.38779459667286,0.682702774829431,0.420538354440963,-0.41497945155565,512.8,623.65,505.7,277.131471745053,340.421143971931,376.162352966739,808,1088,1193,-0.57626856171872,0.922542092677145,17099.7,38444,46427,35026,1922.2,2321.35,1751.3,"1053"
"889","sit",0,1.81898875302455e-13,9.0949226231804e-14,-29,-24.1999999999998,-17.8499999999999,-1.18606724045186,0.985829254149357,-1.36367819533526,-0.331321341380359,-0.558194618898758,-0.0760777683464207,22,15.8000000000002,18.1500000000001,15.0262927458575,8.69724699333978,10.4542864540416,51,40,36,-0.691707165832171,0.928874871187278,559.4,46640,45104,33717,2332,2255.2,1685.85,"1359"
"559","lie",4.54735207822132e-14,0,0,-48.55,-90,-98.75,-0.996634418287624,-0.77639341941725,0.429380238083834,0.407983504126887,-0.627818448519743,-0.644366312110472,79.45,54,67.25,35.679088671392,39.8444343336484,38.7676954502884,128,144,166,-0.621336546278704,0.903149572265558,1828.6,36651,40200,31695,1832.55,2010,1584.75,"677"
"2095","run",9.09475619814692e-14,-9.09453068409505e-14,4.54816739825503e-14,-395.35,-411.15,-400.8,0.558739902764684,-1.00272365613622,-1.6409437362175,0.0805907108384006,-0.0764924665198699,0.200998937589065,436.65,414.85,492.2,183.376596968614,225.915278717254,310.613925197046,832,826,893,-0.662400402829341,0.932414027323296,11712,45867,46763,34756,2293.35,2338.15,1737.8,"932"
"1424","run",-9.09661235226622e-14,-1.81918369257517e-13,-4.54830617613311e-14,-1145.15,-536.05,-737.7,-0.790635661795752,0.386312360554953,-1.65788824116666,-0.0799341547468457,1.11395328691494,-0.10962273885622,1176.85,1171.95,620.3,618.05622934453,459.149611553221,487.206440628071,2322,1708,1358,-0.574312904222461,0.958378991340547,24958,37883,46461,32694,1894.15,2323.05,1634.7,"1148"
"1850","lie",1.8189846330563e-13,-9.09472150367741e-14,0,-34.4499999999998,-69.9000000000001,-51,0.180161623656989,-0.340746014570658,1.86273779413919,0.508585838334968,0.255320771999925,1.76183525365472,49.5500000000002,74.0999999999999,167,19.7363543799387,35.140170445622,58.347416846263,84,144,218,-0.713686355984483,0.660851020773572,1636.4,47089,33378,42940,2354.45,1668.9,2147,"493"
"2364","stand",-9.09500773305094e-14,9.09492967049452e-14,4.54748218248202e-14,-86.6500000000001,-32.8499999999999,-24.3,0.781652259281178,-0.801645855030751,-0.439267256902421,-0.151110283453455,0.5200108127892,-0.78654478009891,87.3499999999999,41.1500000000001,15.7,36.3958861180187,19.2771339865874,10.9789271837126,174,74,40,-0.656290236471179,0.940919614369717,963.5,45253,47477,34606,2262.65,2373.85,1730.3,"1771"
"1540","walk",-4.54754289780368e-14,0,9.09453068409505e-14,-301.95,-313,-337.1,-0.551976430956589,-1.4555212037928,-0.718344382859037,-0.0212375899508137,-0.0286308259940914,-0.0279996909945516,315.05,294,295.9,150.539197553328,202.516276149013,169.361307953083,617,607,633,-0.577840801657273,0.953693904808602,8524.9,38599,48180,34082,1929.95,2409,1704.1,"2441"
"1641","lie",-9.09487762879024e-14,9.09466946197313e-14,4.54733473098656e-14,-120.4,-199.6,-120.3,0.864670351007757,1.86131762143297,-0.574918696011665,1.12979110016765,0.147104053589959,0.448879485182266,205.6,203.4,151.7,78.4966643609107,77.4028423250723,72.339186439556,326,403,272,-0.665812502947571,0.946438911637126,3160.6,42428,43812,31566,2121.4,2190.6,1578.3,"772"
"1231","run",0,-4.54802862037695e-14,0,-952.75,-738.95,-714.25,1.64443180218812,-0.279988183522232,-0.843257172120778,-1.00186493577042,-0.690574609533964,-0.136453920055989,484.25,372.05,540.75,320.360138626909,294.079021782635,343.465753291664,1437,1111,1255,-0.590098959153362,0.879634933019975,14716,35215,40039,33245,1760.75,2001.95,1662.25,"1209"
"700","walk",4.5477510646208e-14,9.09591846287583e-14,4.54830617613311e-14,-823.3,-1481.85,-1462.05,0.25510190476589,0.424525217601599,0.980720899285299,-0.0722765886788252,-0.665743653468064,-1.12038253007969,704.7,850.15,537.95,348.911103140523,556.055683977972,507.629628246504,1528,2332,2000,-0.640332402486906,0.882021678787489,21203.9,37586,38837,32141,1879.3,1941.85,1607.05,"2436"
"1765","walk",-1.81913512031784e-13,-1.81893215767115e-13,-4.54830617613311e-14,-387.55,-302.8,-439.7,-0.818733789888004,0.227343265173527,-1.35858788161987,0.491401122777922,0.72772611862279,0.149624250887882,723.45,443.2,510.3,319.488649827222,174.943780443288,303.0765232534,1111,746,950,-0.669842110790743,0.914498312449857,12926.7,42251,41636,32274,2112.55,2081.8,1613.7,"2151"
"2078","run",-9.09439190621697e-14,9.09463476750361e-14,-9.09473885091216e-14,-330.9,-415.1,-558.65,-1.53266496934782,-1.27363331775514,-0.875773960552601,0.214592350838319,-0.278621895378259,-0.336545526620539,387.1,358.9,422.35,241.277062839864,234.804711689478,274.108559938538,718,774,981,-0.701568908858513,0.925906890556861,12419.3,48758,45642,34273,2437.9,2282.1,1713.65,"1162"
"1471","sit",-9.0949383441119e-14,0,9.09496436496404e-14,-45.1500000000001,-85.5,-34.5999999999999,0.104971186816241,5.33420770324968,7.27518228474025,-0.321201986509853,2.06379045336664,2.50792797489491,40.8499999999999,207.5,109.4,18.9938355650902,58.4163819849409,29.0306553038064,86,293,144,-0.556566107696581,0.912104089064601,1284.1,34283,43590,33732,1714.15,2179.5,1686.6,"1518"
"2030","run",-9.09508579560736e-14,0,-9.09453068409505e-14,-675.9,-537.25,-386.4,1.05691585153817,-0.960145923392205,-1.35730410095552,-1.41335038555715,-0.39530319732333,-0.152790246364415,265.1,382.75,403.6,245.930649189007,279.504801766493,240.625588174264,941,920,790,-0.700459328532964,0.817901631915184,12202.3,40958,35545,33208,2047.9,1777.25,1660.4,"1142"
"2359","stand",9.09501640666832e-14,-9.09499905943356e-14,-9.09502941709439e-14,-69.3499999999999,-56.6500000000001,-44.9000000000001,0.2737919645529,-0.325919962145528,2.97964855136791,-1.07132060942066,0.202493117171286,1.40993032734929,39.6500000000001,55.3499999999999,91.0999999999999,28.5053549909117,26.829431992732,28.2989678071015,109,112,136,-0.667020151753512,0.939403968040879,1216.7,45647,46793,34218,2282.35,2339.65,1710.9,"1935"
"1416","run",1.81893389239463e-13,-9.09470415644265e-14,-4.54747350886464e-14,-633.95,-454.65,-1126.2,-0.667112613250504,2.38029286346992,-0.991098340108211,0.75357889767081,1.54658670637757,-0.208227054938501,1144.05,1142.35,1140.8,523.408713701776,366.971858235536,635.639222399493,1778,1597,2267,-0.643230891272719,0.903616710299284,23409.9,42339,42713,34344,2116.95,2135.65,1717.2,"1090"
"1341","walk",9.09466946197313e-14,9.09439190621697e-14,9.09473885091216e-14,-453.1,-318.1,-286.1,-1.02535123455783,-1.14811105416029,0.00351271469374614,-0.259006136267536,-0.405126677902159,1.04059669541671,423.9,191.9,572.9,252.175565409248,151.95113480465,255.837715831942,877,510,859,-0.585060921002937,0.874775200903144,10404.4,34602,39802,33442,1730.1,1990.1,1672.1,"2513"
"2537","walk",-4.54795923143791e-14,9.09439190621697e-14,4.54733473098656e-14,-243.7,-248.1,-162.55,1.36374132833407,-1.08098186760797,-1.00017722685646,1.24155884312134,0.0664733567913608,0.444901750602932,503.3,273.9,249.45,172.246182449484,158.212348975739,120.750928949244,747,522,412,-0.580809649556295,0.948796934332846,6954,37714,46602,33351,1885.7,2330.1,1667.55,"2051"
